,BINARY+,Basic-featuretime,CG-coeff-variation,CG-entropy,CG-featuretime,CG-max,CG-mean,CG-min,DIAMETER-coeff-variation,DIAMETER-entropy,DIAMETER-featuretime,DIAMETER-max,DIAMETER-mean,DIAMETER-min,HORNY-VAR-coeff-variation,HORNY-VAR-entropy,HORNY-VAR-max,HORNY-VAR-mean,HORNY-VAR-min,KLB-featuretime,LPSLack-coeff-variation,LPSLack-max,LPSLack-mean,LPSLack-min,LP_OBJ,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-entropy,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-VAR-entropy,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-stdev,Pre-featuretime,SP-bias-coeff-variation,SP-bias-max,SP-bias-mean,SP-bias-min,SP-bias-q10,SP-bias-q25,SP-bias-q50,SP-bias-q75,SP-bias-q90,SP-unconstraint-coeff-variation,SP-unconstraint-max,SP-unconstraint-mean,SP-unconstraint-min,SP-unconstraint-q10,SP-unconstraint-q25,SP-unconstraint-q50,SP-unconstraint-q75,SP-unconstraint-q90,TRINARY+,UNARY,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-entropy,VCG-CLAUSE-max,VCG-CLAUSE-mean,VCG-CLAUSE-min,VCG-VAR-coeff-variation,VCG-VAR-entropy,VCG-VAR-max,VCG-VAR-mean,VCG-VAR-min,VG-coeff-variation,VG-max,VG-mean,VG-min,cl-featuretime,cl-num-coeff-variation,cl-num-max,cl-num-mean,cl-num-min,cl-num-q10,cl-num-q25,cl-num-q50,cl-num-q75,cl-num-q90,cl-size-coeff-variation,cl-size-max,cl-size-mean,cl-size-min,cl-size-q10,cl-size-q25,cl-size-q50,cl-size-q75,cl-size-q90,cluster-coeff-coeff-variation,cluster-coeff-entropy,cluster-coeff-max,cluster-coeff-mean,cluster-coeff-min,cnfname,gsat_BestAvgImprovement_CoeffVariance,gsat_BestAvgImprovement_Mean,gsat_BestSolution_CoeffVariance,gsat_BestSolution_Mean,gsat_FirstLocalMinRatio_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,horn-clauses-fraction,lobjois-featuretime,lobjois-log-num-nodes-over-vars,lobjois-mean-depth-over-vars,lpIntRatio,lpTIME,ls-gsat-featuretime,ls-saps-featuretime,nclauses,nclausesOrig,nvars,nvarsOrig,reducedClauses,reducedVars,saps_BestAvgImprovement_CoeffVariance,saps_BestAvgImprovement_Mean,saps_BestSolution_CoeffVariance,saps_BestSolution_Mean,saps_FirstLocalMinRatio_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,sp-featuretime,unit-featuretime,vars-clauses-ratio,vars-reduced-depth-1,vars-reduced-depth-16,vars-reduced-depth-256,vars-reduced-depth-4,vars-reduced-depth-64
0,0.7784758079999999,0.04,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.10710248,1.128034344,2.02,9.0,8.040540541,5.0,0.396778064,2.955173555,0.00028686200000000003,6.9834e-05,0.0,0.84,0.0,0.0,0.0,0.0,-512.0,0.09964303199999999,0.220046546,1.0,0.979053675,0.0,0.747785908,1.0,0.008283678000000001,0.0,0.024612171000000002,0.52,0.15235227099999998,1.0,0.529775126,0.005336385,0.430220759,0.48979941200000005,0.541073948,0.585716386,0.614535012,1.517823064,0.055565570999999994,0.005431799,0.0,2.2983000000000003e-05,0.00023108799999999998,0.0017474979999999999,0.007368136,0.015564208000000001,0.784968445,0.0,0.7233903540000001,0.6782869340000001,0.000358825,0.00014231200000000002,8.9706e-05,0.37608508,2.974974285,0.000291643,0.00014231200000000002,6.693399999999999e-05,0.361334049,0.000597629,0.000285865,9.5621e-05,1.98,0.231649417,452.0,293.333333333,217.0,229.0,245.0,271.0,305.0,424.0,0.12303978900000001,44.438356164,32.401322516,28.67755102,29.024734982,29.580128205,30.740458015,33.895196507,38.205752212,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/CNP-5-0_features_preprocessed.txt,0.302301,0.535267,0.035573,1477.54,0.0015358,0.968254,0.0115063,7088.69,7078.0,6988.0,7148.0,0.7784758079999999,2.02,0.256716403,0.18337182,0.0,63.48,2.44,2.2,209160.0,219071.0,22295.0,28085.0,0.047384777,0.259699484,0.501265,1.95159,0.179226,1319.75,0.00689052,0.964299,0.00953791,7060.5,7065.5,6974.0,7076.0,2.6,0.6,0.106593039,0.0,0.0,0.000179412,0.0,0.0
0,0.7485928709999999,0.0,1.0344834509999998,3.313281154,0.0,0.22514071300000002,0.026576179,0.0,0.088958234,0.44653526600000004,0.0,5.0,4.164179104,4.0,0.335570672,2.0763726719999998,0.020637898999999998,0.011201445,0.003752345,0.0,1.5689290809999998,0.5,0.144444444,0.0,0.016885553,0.26805004600000004,1.043560391,1.0,0.8854112690000001,0.0,2.789482168,1.0,0.24963217699999998,0.0,0.20046578399999998,0.0,0.253131689,1.0,0.6906640059999999,0.014552467,0.497756339,0.614398187,0.72893952,0.8083648290000001,0.8395941709999999,0.337512286,0.446919849,0.195167344,0.083145598,0.124540434,0.151354056,0.182951919,0.229881292,0.288364958,0.797373358,0.0,0.754275017,1.097843999,0.148148148,0.022250017,0.014814815,0.22442876399999998,2.294049655,0.033771107,0.022250017,0.00750469,0.40877252799999997,0.07129455900000001,0.034966298,0.00750469,1.98,0.007964585,4697.0,4645.0,4590.0,4590.0,4612.0,4662.0,4676.0,4697.0,0.059508063,37.80025663,35.601597058,31.494335512,31.494335512,34.903045903,36.044496486999996,37.732653946,37.80025663,0.511800414,3.285732791,0.5,0.24511853399999997,0.0,sc18-all/gto_p60c235_features_preprocessed.txt,0.275086,1.47602,0.109566,2.0497,0.0149677,0.959949,0.126505,37.7176,38.0,32.0,44.0,0.7523452159999999,1.66,0.9548222,0.856757531,0.7111111109999999,0.02,1.38,0.92,533.0,3583.0,135.0,1031.0,5.722326454,6.637037037000001,0.189499,1.96224,0.330521,3.1063,0.0165149,0.97031,0.125817,37.7928,38.0,32.0,44.0,0.02,0.0,0.253283302,0.0,0.04444444400000001,0.5111111110000001,0.0,0.5111111110000001
0,0.517323775,0.28,-0.0,-512.0,20.08,0.0,-1.0,-1.0,0.0,-0.0,2.04,16.0,16.0,16.0,2.4482239480000003,2.194932252,0.00031792400000000003,3.785e-06,0.0,242.2,0.0,0.0,0.0,0.0,-512.0,0.926519729,1.698179465,1.0,0.44111165399999996,0.0,3.298591445,1.0,0.293239668,0.0,0.255425811,157.44,0.354602552,1.0,0.6922046959999999,0.0,0.287476902,0.578176619,0.741676343,0.885547025,0.957092037,0.615583409,0.5,0.253578476,-0.0,0.014610663999999999,0.123882768,0.277364094,0.35710439200000005,0.48268841799999995,0.740178476,0.0,5.778558115,1.463767441,0.02348407,9.54e-06,5.177000000000001e-06,2.4118590330000003,2.893651877,0.0009088360000000001,9.54e-06,2.8089999999999997e-06,4.152926471000001,0.008076733000000001,0.000197385,2.8089999999999997e-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/course0.2_2018_3_features_preprocessed.txt,0.0,4.78918,0.0,156093.0,0.0,2.08875,0.0,0.0,0.0,0.0,0.0,0.6339407029999999,2.1,0.121867015,0.053699175,0.0,61.38,3.12,3.2,1780299.0,2648157.0,386347.0,1314940.0,0.48747878899999997,2.403520669,0.0,13.9018,0.0,251529.0,0.0,6.46458,0.0,0.0,0.0,0.0,0.0,55.86,10.92,0.217012423,0.0,0.0,0.0,0.0,0.0
0,0.7743171520000001,0.02,0.811304467,4.32676875,13.88,0.001527508,0.000322583,7.1197e-05,0.099361499,0.9820181159999999,2.02,9.0,8.374449339,5.0,0.42498223700000004,2.9942481389999998,0.00038835,8.8519e-05,0.0,0.54,0.0,0.0,0.0,0.0,-512.0,0.11108898,0.257429444,1.0,0.974408198,0.0,0.952637443,1.0,0.01277122,0.0,0.031401398,0.38,0.166177603,1.0,0.5407165939999999,0.007817385999999999,0.433946884,0.491982211,0.555183776,0.602436741,0.639681548,1.524373805,0.082927541,0.008392648,0.0,4.0724e-05,0.000318495,0.002917025,0.00992448,0.02511133,0.783106796,0.0,0.7178178340000001,0.706643183,0.000457274,0.000180808,0.000114318,0.401325731,3.0383098630000003,0.00038835,0.000180808,7.767e-05,0.38549754,0.0007961169999999999,0.000360801,0.000116505,2.0,0.24598033600000002,432.0,228.72413793099997,182.0,190.0,201.0,211.0,223.0,334.0,0.07969968200000001,43.942779292,34.676319241,30.952631579000002,32.357142857,32.930555556,34.245098039,35.189054726,39.52994012,0.5251688379999999,2.4849310669999998,0.28571428600000004,0.063543352,0.008438819,sc18-all/CNP-5-1200_features_preprocessed.txt,0.172989,0.403261,0.03301,999.571,0.00163934,0.966877,0.0101698,5468.14,5474.5,5416.0,5523.0,0.7743171520000001,2.0,0.24683218,0.19204702699999998,0.0,65.28,2.32,2.2,154500.0,163211.0,17495.0,22085.0,0.056381877000000004,0.26236067399999996,0.0588615,1.65842,0.0728827,850.833,0.00271925,0.961855,0.00595571,5494.83,5493.5,5453.0,5502.0,1.84,0.52,0.113236246,0.0,0.0,0.002057731,0.0,0.0
0,0.210296636,0.18,-0.0,-512.0,20.06,0.0,-1.0,-1.0,0.044194174,0.34883209600000004,2.1,8.0,7.1111111110000005,7.0,1.329590216,2.76863541,8.5895e-05,1.5984e-05,0.0,46.92,0.0,0.0,0.0,0.0,-512.0,0.670568834,0.98062265,1.0,0.406205947,0.0,2.566530051,1.0,0.352554109,0.0,0.311851748,5.34,0.638002951,1.0,0.414096067,0.0,0.061345948,0.22768608399999998,0.396386251,0.5728061329999999,0.840297827,0.5068557810000001,1.0,0.291257951,0.001184589,0.099642958,0.176212428,0.294786102,0.401425178,0.4772433,0.9323881959999999,0.0,1.437017685,0.886989212,0.000261844,2.3298000000000003e-05,1.2179000000000001e-05,1.6490147819999998,2.683166141,0.000132482,2.3298000000000003e-05,7.28e-07,1.6668759030000002,0.00042146800000000004,3.6277e-05,7.28e-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/TimetableCNFEncoding_6_UNKNOWN_features_preprocessed.txt,0.0,4.65909,0.0,13041.0,0.0,1.06933,0.0,0.0,0.0,0.0,0.0,0.9398254,2.1,0.08953763699999999,0.029492319,0.0,60.7,2.78,2.8,1373769.0,1434813.0,164220.0,228006.0,0.044435418,0.388417976,0.0,18.4951,0.0,61189.0,0.0,1.44587,0.0,0.0,0.0,0.0,0.0,7.94,1.76,0.119539748,0.0,0.0,0.023821703,0.0,0.0
0,0.0,0.0,0.047952407,1.073769912,0.02,0.016071428999999998,0.014064094,0.013392857,0.0,-0.0,0.02,4.0,4.0,4.0,0.256087296,1.7159372309999998,0.008035714000000001,0.0047293529999999995,0.0008928569999999999,0.0,0.786594004,0.499618612,0.22537662100000003,0.0,0.037704996,0.577323834,0.558377407,1.0,0.49761904799999995,0.333333333,0.658287057,0.090909091,0.033522727,0.0,0.043860545,0.0,0.820111403,0.273007207,0.099183988,0.000323883,0.01238308,0.025478641,0.070521254,0.18465232,0.218919778,0.13239259,0.10081181199999999,0.076337865,0.049285575,0.06268998,0.069378183,0.077107084,0.084226749,0.089098607,1.0,0.0,0.0,-0.0,0.009375,0.009375,0.009375,0.058805185999999995,0.868934372,0.010714286000000002,0.009375,0.008928571,0.058805185999999995,0.021428571,0.01875,0.017857143,1.98,0.025320647999999998,4114.0,3929.5,3796.0,3796.0,3887.0,3916.0,4057.0,4114.0,0.022433321000000003,28.957604140999997,27.57783821,26.754654425,26.754654425,27.20419652,27.570735444,27.900158061,28.957604140999997,0.043888283,0.760690888,0.125,0.119626694,0.10526315800000001,sc18-all/20180322_164241842_p_cnf_320_1120_features_preprocessed.txt,0.394891,0.342274,0.247505,11.0166,0.0501865,0.801837,0.087949,63.2383,63.0,56.0,70.0,0.504464286,2.0,0.67273368,0.409173357,0.25,2.12,2.7,2.38,1120.0,1120.0,320.0,320.0,0.0,0.0,0.205278,0.817325,0.248311,14.454,0.05491,0.824259,0.090441,63.2155,63.0,56.0,71.0,0.02,0.0,0.28571428600000004,0.0,0.015625,0.20625,0.0,0.20625
0,0.8804985340000001,-0.0,1.6334054359999999,3.041251141,0.06,0.16935483899999998,0.012349395,0.002932551,0.0,-0.0,-0.0,4.0,4.0,4.0,0.262435359,2.396429906,0.013929618999999999,0.007689944000000001,0.003665689,-0.0,2.3106493340000003,0.5,0.074235808,0.0,-0.033357771,0.129843869,0.53128717,1.0,0.964620175,0.0,3.3992024830000003,0.6521739129999999,0.317040819,0.0,0.151081954,0.02,0.11354189,0.9127238879999999,0.789719264,0.128868809,0.6811535479999999,0.748665975,0.8121990179999999,0.8487673309999999,0.873247346,0.24159542899999997,0.246014125,0.14518099199999998,0.07727595599999999,0.10469579,0.119142413,0.139756886,0.164042103,0.19173212399999998,0.887829912,0.0,1.028388396,0.674846485,0.109170306,0.01234809,0.008733624,0.20471013,2.5751285630000003,0.021994135,0.01234809,0.00659824,0.40032957399999997,0.054252199,0.022762489,0.009530792,1.98,0.216066273,4631.0,4088.625,1950.0,1950.0,4450.0,4488.0,4622.0,4631.0,0.054267157,54.67086409,51.625079948,45.405638665,45.405638665,50.91399287,52.296853933,54.633772403,54.67086409,0.458719339,2.9484593930000003,0.4,0.222293082,0.010785191999999999,sc18-all/gto_p50c314_1_features_preprocessed.txt,0.164145,2.81355,3.36699,1.03668,0.0112269,0.986946,0.0903059,78.3709,78.0,69.0,87.0,0.8804985340000001,2.0,0.9822459040000001,0.913059693,0.834061135,0.02,2.5,1.96,1364.0,4339.0,229.0,639.0,2.181085044,1.790393013,0.124033,3.04799,0.427213,1.3249,0.00474116,0.988109,0.0897841,78.5282,79.0,70.0,88.0,0.02,0.02,0.16788856300000002,0.0,0.0,0.305676856,0.0,0.013100437
0,0.774951148,0.02,0.811946378,4.33324689,15.02,0.001453346,0.000307972,6.7171e-05,0.102030867,1.024818732,2.02,9.0,8.310679612000001,5.0,0.419850172,2.99383552,0.00036639,8.471700000000001e-05,0.0,0.58,0.0,0.0,0.0,0.0,-512.0,0.10909815099999999,0.25117082399999996,1.0,0.9752007,0.0,0.917800933,1.0,0.011814798999999999,0.0,0.030072309,0.44,0.163620047,1.0,0.538090696,0.007428756999999999,0.43296579799999996,0.49082152799999995,0.553003767,0.5961304510000001,0.633542079,1.647164206,0.112322635,0.007704875,0.0,3.551e-05,0.00030765,0.002730255,0.009545666999999999,0.024099147999999997,0.783243771,0.0,0.7187024759999999,0.7018436929999999,0.00043727800000000004,0.000173015,0.000109319,0.39663494899999996,3.029033717,0.00036639,0.000173015,6.1065e-05,0.38135612700000004,0.000751099,0.000345559,0.00010991700000000001,2.0,0.29534472,568.0,284.52,210.0,224.0,230.0,260.0,276.0,417.0,0.092400975,41.098591549,31.65828363,28.376923076999997,29.235507245999997,30.035433071,31.022988506,31.597609562,35.739631336,0.522365804,2.468124999,0.274725275,0.062654011,0.008438819,sc18-all/CNP-5-1000_features_preprocessed.txt,1.6534,0.733696,0.221676,1141.71,0.00771433,0.968849,0.00991662,5742.36,5725.0,5689.0,5792.0,0.774951148,2.0,0.251518134,0.18915956,0.0,66.08,2.38,2.14,163760.0,172671.0,18295.0,23085.0,0.054414998,0.261820169,0.77774,2.5858,1.02945,1618.14,0.0888193,0.997264,0.441105,4942.0,5723.0,0.0,5817.0,2.04,0.5,0.11171836800000001,0.0,0.0,0.0007652360000000001,0.0,0.0
0,0.180710798,0.02,0.434737389,3.007387018,1.52,0.002346717,0.00033913300000000003,9.4954e-05,0.10175873199999999,1.2554566520000001,2.02,12.0,9.96277666,7.0,0.7005696020000001,1.4849157130000001,0.0014243079999999998,0.000134451,5.4259e-05,0.3,0.0,0.0,0.0,0.0,-512.0,0.578164363,1.179301132,1.0,0.385245976,0.0,1.213893726,0.5,0.042266675999999996,0.0,0.06756899400000001,0.16,0.7605867759999999,0.700113268,0.252286942,6.4697e-05,0.059007548,0.079890291,0.152837613,0.451985645,0.48968406600000003,0.477439757,0.05740252,0.02868159,0.0,0.017285842,0.019027563,0.024992924,0.045231789,0.046196575999999996,0.609508953,0.0,0.226209045,1.039461714,0.00028816400000000004,0.00023123599999999998,0.00014408200000000002,0.413292373,1.9600631730000002,0.0018990779999999998,0.00023123599999999998,0.000108519,0.973317236,0.0018990779999999998,0.00010810799999999999,5.4259e-05,1.98,0.217211056,681.0,491.33333333300004,313.0,340.0,403.0,506.0,573.0,620.0,0.291886266,19.89373297,13.541789868,5.8114143920000005,7.161048688999999,11.996309963,13.557350565,16.70212766,18.42172524,0.447845337,3.065867252,0.551282051,0.301382778,0.013288153999999998,sc18-all/Cake_9_20_features_preprocessed.txt,0.170803,0.125838,0.047648,914.391,0.00742973,0.810377,0.0136794,2638.26,2644.0,2592.0,2670.0,0.619424851,2.0,0.306081305,0.10838648699999999,0.0,87.48,2.42,2.12,73720.0,101236.0,13881.0,19150.0,0.373250136,0.379583603,0.416541,0.341019,0.636449,370.375,0.0245358,0.760239,0.0124103,2653.12,2649.0,2617.0,2688.0,0.64,0.1,0.188293543,0.0,7.204100000000001e-05,0.00014408200000000002,0.0,7.204100000000001e-05
0,0.18132275399999997,0.02,0.43152011799999995,3.0054722939999996,1.4,0.002514133,0.00036227,0.000101728,0.088945695,1.156680749,2.02,11.0,9.238187078,6.0,0.697700523,1.4941231130000001,0.001525919,0.00014395,5.813e-05,0.26,0.0,0.0,0.0,0.0,-512.0,0.579583295,1.180355687,1.0,0.384962676,0.0,1.220325698,0.5,0.042371112999999995,0.0,0.067510498,0.14,0.759624926,0.700114129,0.252353536,5.5001000000000004e-05,0.059006527999999996,0.079849166,0.15283882699999998,0.451192204,0.48899108799999996,0.47776038,0.056777098,0.028617359,0.0,0.017284885,0.019027571,0.024992557000000002,0.045094981,0.046168833,0.611152287,0.0,0.226348725,1.039830976,0.00030859400000000003,0.000247456,0.00015429700000000002,0.41164185799999997,1.970856978,0.0020345579999999997,0.000247456,0.00011626,0.969345262,0.0020345579999999997,0.00011578100000000001,5.813e-05,1.98,0.13839716300000002,728.0,565.958333333,419.0,469.0,506.0,571.0,627.0,670.0,0.260231872,16.241610738,11.327152798,6.207637232000001,7.2878787879999996,8.634099617,11.90507365,14.222416812999999,14.643962848,0.44826590899999996,3.0746836810000002,0.551282051,0.30125667,0.013288153999999998,sc18-all/Cake_9_19_features_preprocessed.txt,0.14634,0.114116,0.0437977,862.48,0.0081229,0.81186,0.0121594,2477.68,2475.0,2438.0,2517.0,0.61974103,2.0,0.35416635,0.114322546,0.0,83.7,2.48,2.14,68811.0,95981.0,12962.0,18161.0,0.394849661,0.40109551,1.18505,0.578478,1.10715,556.1,0.228928,0.823199,0.351891,2217.4,2462.5,0.0,2504.0,0.6,0.1,0.188371045,0.0,7.7149e-05,0.00015429700000000002,0.0,7.7149e-05
0,0.246135753,0.0,0.92155755,1.92716802,16.48,0.129452285,0.013576183,0.00042002699999999995,0.0,-0.0,0.22,3.0,3.0,3.0,1.030686982,4.251524239,0.023353495,0.004909711,0.00042002699999999995,0.0,9.079018197,0.5,0.0059931509999999995,0.0,-0.019699261000000003,0.287780376,0.594540647,1.0,0.8819304440000001,0.0,3.8360462230000003,1.0,0.410544115,0.0,0.327186806,0.12,0.363070227,1.0,0.719241737,0.004349172,0.315320524,0.506900705,0.8317148190000001,0.908791557,0.9917997890000001,0.731464652,0.568977905,0.209803619,0.00035796300000000004,0.009897646,0.095180845,0.164303073,0.367714699,0.425126035,0.246135753,0.0,0.953916513,0.956040892,0.20890411,0.007305879,0.0034246579999999997,0.951602492,4.293711023,0.028477823,0.007305879,0.00042002699999999995,0.206657144,0.046370968,0.022929727999999996,0.00042002699999999995,2.0,1.030020329,2975.0,646.870967742,78.0,146.0,319.0,524.0,668.0,840.0,1.0911321809999999,124.43155359299999,25.051939376999997,9.782178218,11.637254902,12.698389458,16.188931298,23.485933504000002,29.435897435999998,0.873784384,1.591466916,0.366779116,0.12264399,0.001297017,sc18-all/ae_rphp062_05_features_preprocessed.txt,0.317133,3.94328,12.4554,1.69329,0.0231076,0.996883,0.0612472,173.626,174.0,161.0,186.0,0.839885753,2.0,0.7541392,0.453716334,0.988013699,1.16,2.36,2.22,11904.0,20419.0,584.0,8634.0,0.71530578,13.784246575,0.129652,5.90119,0.221129,1.05281,0.000951621,0.997271,0.0555063,173.535,174.0,162.0,186.0,0.22,0.04,0.04905914,0.008561644,0.136986301,0.789383562,0.034246575,0.613013699
0,0.229905202,-0.0,0.727916936,2.22490325,16.4,0.153270135,0.013984025,0.000318649,0.0,-0.0,0.22,3.0,3.0,3.0,0.927602742,4.354455582,0.01784434,0.004754036,0.000318649,-0.0,9.591663047,0.5,0.005376344,0.0,-0.016888393,0.38737274899999996,0.6721707,1.0,0.8172548390000001,0.0,3.710376531,1.0,0.462212981,0.0,0.35473829700000004,0.14,0.35407068399999997,1.0,0.730801666,0.013962209,0.394403641,0.46977528399999996,0.838237325,0.917294185,0.98512698,0.722040186,0.6431597920000001,0.19056368399999998,0.00042815,0.015614088,0.089979108,0.156365391,0.33816253,0.378286,0.229905202,0.0,0.895757823,1.007370109,0.265232975,0.007300658000000001,0.0035842290000000004,0.948099512,4.35574984,0.023739345,0.007300658000000001,0.000318649,0.242908664,0.041424361,0.020463771000000002,0.000318649,1.98,1.531600914,3435.0,415.18367346900004,78.0,112.0,135.0,179.0,297.0,1354.0,1.1674931020000001,102.152263374,15.505939335999999,7.525423729,8.205128205,8.53030303,9.364912281,11.851851852000001,23.865853659000003,1.163934972,1.57014786,0.435889439,0.12009237800000001,0.0010389610000000001,sc18-all/ae_rphp075_04_features_preprocessed.txt,0.275858,4.38593,0.273753,1.09653,0.000765365,0.997924,0.0557494,176.475,176.0,164.0,189.0,0.778140684,2.0,0.693569352,0.363995564,0.989247312,1.0,2.42,2.22,12553.0,21986.0,558.0,9325.0,0.7514538359999999,15.711469534,0.116851,6.14646,0.0710634,1.00513,0.000718395,0.997859,0.055862,176.281,176.0,164.0,189.0,0.3,0.0,0.044451526,0.007168459,0.11469534099999999,0.639784946,0.028673835,0.5555555560000001
0,0.013945836000000001,0.06,0.174643889,1.9211787130000002,10.8,4.9243e-05,3.67e-05,7.242e-06,0.000408601,0.546851992,2.02,1040.0,1039.763636364,1039.0,0.089342912,0.29676932300000003,1.1587000000000001e-05,5.794e-06,2.897e-06,21.98,0.0,0.0,0.0,0.0,-512.0,0.571191557,0.502729338,1.0,0.445559246,0.0,0.440552134,0.5,0.057332295,0.0,0.024660758999999997,1.22,0.236112221,0.804834435,0.246724912,2.7610000000000003e-06,0.250425302,0.250585276,0.250585277,0.250585582,0.25088263,0.70596466,0.05947868,0.012617007,0.0013058219999999999,0.010718291999999999,0.010718475,0.010718475,0.010718691,0.012351725,0.835632052,0.0,0.12524413199999998,0.517751692,3.3958e-05,2.6745999999999998e-05,1.6979e-05,0.101166394,0.461591161,2.7518000000000003e-05,2.6745999999999998e-05,8.69e-06,0.08660935800000001,1.4483e-05,1.4144e-05,5.792999999999999e-06,1.98,0.44926147,229.0,77.14,38.0,47.0,54.0,69.0,92.0,118.0,0.143470152,4.873786408,3.7854360910000002,2.480349345,2.95959596,3.375,3.952380952,4.1428571430000005,4.484375,0.126800902,2.0845598990000003,0.5277777779999999,0.29225541,0.16017316,sc18-all/ecarev-110-4099-22-30-4_features_preprocessed.txt,1.08818,1.87769,0.976128,24488.3,0.720096,1.56537,0.866046,16811.7,25116.0,0.0,25116.0,0.17606165199999999,2.02,0.011255448999999999,0.002340896,0.0,61.58,2.44,2.36,690457.0,741919.0,117791.0,127069.0,0.074533244,0.078766629,0.0,3.93205,0.0,44884.0,0.0,2.26327,0.0,0.0,0.0,0.0,0.0,3.5,0.02,0.170598604,7.6407e-05,0.000365053,0.000365053,0.000263178,0.000365053
0,0.164712975,-0.0,1.289636882,3.834480872,8.72,0.050405252000000005,0.0024072570000000003,0.000200951,0.105727634,1.135410911,2.02,10.0,7.828671329,6.0,1.430785376,2.054003942,0.0044209259999999995,0.00029094,3.3492e-05,0.06,0.0,0.0,0.0,0.0,-512.0,0.657776834,1.090091578,1.0,0.310048844,0.0,1.4959771919999998,0.8909090909999999,0.05915289,0.0,0.102796351,0.2,0.964753567,0.997871156,0.290711105,0.0,0.000337338,0.045148402000000004,0.301487685,0.390288056,0.769938743,1.1608035829999999,0.378341297,0.041247465,-0.0,0.00523532,0.0183147,0.027969361,0.039225826,0.11980819699999999,0.791178244,0.0,0.5267530979999999,1.013819509,0.010224575,0.000575134,0.00036516300000000005,1.520453545,2.2743571,0.012894367,0.000575134,0.000234443,1.23403843,0.005526156999999999,0.0005441490000000001,0.000167459,1.98,0.21660714,735.0,536.85,336.0,398.0,449.0,542.0,656.0,717.0,0.276434764,54.925595238,34.203962725,17.191836735,24.059790732,27.984667801999997,29.967921896999997,41.790456432,50.215320911000006,0.9766804259999999,3.16719727,0.9053973009999999,0.172255275,0.0016615710000000001,sc18-all/commutativity.c_features_preprocessed.txt,0.256443,0.168282,0.0944391,325.578,0.011012,0.837597,0.0238125,1006.09,1004.5,978.0,1033.0,0.560854712,2.0,0.617213975,0.11772401800000001,0.0,62.42,2.66,2.2,29858.0,34906.0,5477.0,7867.0,0.16906691699999998,0.436370276,0.190113,0.467035,0.226589,161.2,0.0148969,0.80031,0.025695,1006.17,1005.5,972.0,1037.0,0.76,0.12,0.183434925,0.0,0.0,0.11429614800000001,0.0,0.02136206
0,0.0,0.0,0.045803023,1.044116702,0.02,0.016071428999999998,0.014064094,0.013392857,0.0,-0.0,0.02,4.0,4.0,4.0,0.282841493,1.795769184,0.008035714000000001,0.004654018,0.0,0.0,0.8013177690000001,0.49722261100000004,0.21167278,0.0,0.044534723,0.577323834,0.558377407,1.0,0.49761904799999995,0.333333333,0.658287057,0.090909091,0.033522727,0.0,0.043860545,0.0,0.7808917129999999,0.301220324,0.106830541,0.000139699,0.016387073000000002,0.033850001,0.074596711,0.178574757,0.239550763,0.1262682,0.10227770800000001,0.076446605,0.051530004000000004,0.063697717,0.069366039,0.07708825400000001,0.08359853,0.08861147,1.0,0.0,0.0,-0.0,0.009375,0.009375,0.009375,0.058805185999999995,0.868934372,0.010714286000000002,0.009375,0.008928571,0.058805185999999995,0.021428571,0.01875,0.017857143,1.98,0.026359322,4134.0,3930.875,3807.0,3807.0,3878.0,3931.0,4044.0,4134.0,0.025071773999999998,29.046983185,27.747270955,26.678805345,26.678805345,27.335198371999997,27.78125,28.466860184,29.046983185,0.042180838,0.725165165,0.125,0.119607306,0.10526315800000001,sc18-all/20180322_164226378_p_cnf_320_1120_features_preprocessed.txt,0.398168,0.345311,0.260976,10.6939,0.0517166,0.802199,0.0894904,63.4112,63.0,56.0,71.0,0.49642857100000004,2.0,0.654317031,0.41086514,0.221875,2.14,3.0,2.32,1120.0,1120.0,320.0,320.0,0.0,0.0,0.205363,0.813159,0.273277,14.0021,0.0538006,0.82288,0.0899952,63.4115,63.0,56.0,71.0,0.02,0.0,0.28571428600000004,0.0,0.05625,0.340625,0.003125,0.340625
