cnfname_x,dataset,cnf_basename,train_test_x,neighbours_conn,center_conn,close_nodes_ratio,spath_length_avg,ind_dif_avg,spath_ind_dif,ind_spath_ratio,sel_nodes_ratio,cnfname_y,train_test_y,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,DIAMETER-mean_preprocessed,DIAMETER-coeff-variation_preprocessed,DIAMETER-min_preprocessed,DIAMETER-max_preprocessed,DIAMETER-entropy_preprocessed,DIAMETER-featuretime_preprocessed,cl-num-mean,cl-num-coeff-variation,cl-num-min,cl-num-max,cl-num-q90,cl-num-q10,cl-num-q75,cl-num-q25,cl-num-q50,cl-size-mean,cl-size-coeff-variation,cl-size-min,cl-size-max,cl-size-q90,cl-size-q10,cl-size-q75,cl-size-q25,cl-size-q50,cl-featuretime,SP-bias-mean_preprocessed,SP-bias-coeff-variation_preprocessed,SP-bias-min_preprocessed,SP-bias-max_preprocessed,SP-bias-q90_preprocessed,SP-bias-q10_preprocessed,SP-bias-q75_preprocessed,SP-bias-q25_preprocessed,SP-bias-q50_preprocessed,SP-unconstraint-mean_preprocessed,SP-unconstraint-coeff-variation_preprocessed,SP-unconstraint-min_preprocessed,SP-unconstraint-max_preprocessed,SP-unconstraint-q90_preprocessed,SP-unconstraint-q10_preprocessed,SP-unconstraint-q75_preprocessed,SP-unconstraint-q25_preprocessed,SP-unconstraint-q50_preprocessed,sp-featuretime_preprocessed,vars-reduced-depth-1_preprocessed,vars-reduced-depth-4_preprocessed,vars-reduced-depth-16_preprocessed,vars-reduced-depth-64_preprocessed,vars-reduced-depth-256_preprocessed,unit-featuretime_preprocessed,LP_OBJ,LPSLack-mean,LPSLack-coeff-variation,LPSLack-min,LPSLack-max,lpIntRatio,lpTIME,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars_preprocessed,lobjois-log-num-nodes-over-vars_preprocessed,lobjois-featuretime_preprocessed,cnfname,orig_runtime,preprocessed_runtime,Unnamed: 0,DIAMETER-coeff-variation_orig,DIAMETER-entropy_orig,DIAMETER-featuretime_orig,DIAMETER-max_orig,DIAMETER-mean_orig,DIAMETER-min_orig,SP-bias-coeff-variation_orig,SP-bias-max_orig,SP-bias-mean_orig,SP-bias-min_orig,SP-bias-q10_orig,SP-bias-q25_orig,SP-bias-q50_orig,SP-bias-q75_orig,SP-bias-q90_orig,SP-unconstraint-coeff-variation_orig,SP-unconstraint-max_orig,SP-unconstraint-mean_orig,SP-unconstraint-min_orig,SP-unconstraint-q10_orig,SP-unconstraint-q25_orig,SP-unconstraint-q50_orig,SP-unconstraint-q75_orig,SP-unconstraint-q90_orig,lobjois-featuretime_orig,lobjois-log-num-nodes-over-vars_orig,lobjois-mean-depth-over-vars_orig,name,sp-featuretime_orig,unit-featuretime_orig,vars-reduced-depth-1_orig,vars-reduced-depth-16_orig,vars-reduced-depth-256_orig,vars-reduced-depth-4_orig,vars-reduced-depth-64_orig
sc14-app_train_preprocessed/gss-20-s100_preprocessed.cnf,sc14-app,gss-20-s100.cnf,train,0.139759217,0.153966865,0.919057897,7,10290,10283,1470,0.5,sc14-app_train_preprocessed/gss-20-s100_preprocessedi_features_preprocessed.txt,train,31503,94748,13738,56895,1.293128549,0.665313296,0.64,0.241462343,0.488771433,0.904362625,0,1,1.354578356,0.000212114,1.0113588,0.000145582,0.002402096,0.968446677,0,0.662465946,0.941787503,0,0.000212114,0.80315989,0.000123034,0.001687319,2.455804102,0.168931649,0.14903173,0,0.771428571,2.378798016,0.000103819,0.960927999,1.76E-05,0.001107303,2.11928792,0.639195008,0.00040909,0.75255058,7.03E-05,0.002003691,0.32,0.000424584,0.89251448,8.79E-05,0.003480095,3.725043749,0.171347849,0.493489607,0.020388063,0.527777778,3.222732353,2.18,8.500846024,0.068045889,7,10,0.864360915,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.752399753,0.339426896,2.65E-06,0.968891876,0.925710061,0.24693065,0.901206706,0.747393619,0.851256734,0.033156152,0.566743225,0,0.17626986,0.055842906,0.013559413,0.042982857,0.021523915,0.031066245,1.3,0.011064201,0.020163051,0.08290872,0.31423788,0.391032174,0.28,-512,0,0,0,0,0,83.74,273.75,0.807634,4075,0.0108315,4077,4013,4117,0.83954,0.34904,0.883431,0.0223975,2.1,954.356,0.109758,4060.98,0.0113443,4048,4007,4122,0.657687,0.462626,0.939782,0.0101234,2.4,0.259957387,0.750451695,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/gss-20-s100.cnf,4058.91,2424.24,568,0.060789835,0.737187435,2.01,10,8.462279294,7,0.339142051,0.971754646,0.753861695,5.67E-06,0.253893837,0.753220116,0.853347342,0.901640638,0.925642018,0.562500324,0.171469435,0.032899875,0,0.01325136,0.021599156,0.031146898,0.042301377,0.055501554,2,0.679112935,0.249688603,./feature_computations/gss-20-s100_features_orig.csv,1.59,0.04,0.003497013,0.033367332,0.074602943,0.003497013,0.074602943
sc14-app_train_preprocessed/6s168-opt_preprocessed.cnf,sc14-app,6s168-opt.cnf,train,0.130598091,0.143603459,0.951401206,6,1931,1925,321,0.5,sc14-app_train_preprocessed/6s168-opt_preprocessedi_features_preprocessed.txt,train,5638,16519,1985,9498,1.840302267,0.739208254,0.06,0.208991367,0.474727694,0.76647207,0,1,1.42591322,0.001579757,0.718404706,0.001007557,0.049874055,1.146790697,0,0.235207412,0.71320278,0,0.001579757,0.898997437,0.000842283,0.028953464,2.488103228,0.088882536,0.097074976,0,0.927272727,2.148023691,0.000728564,1.063112568,0.000105285,0.014950516,2.226890471,0.507264687,0.001481951,1.627450596,0.000526427,0.014845231,0.02,0.003821044,0.969937026,0.000526427,0.032006738,4.192940178,0.249722102,0.609511218,0.009318378,0.628205128,3.627527792,0.68,7.319052419,0.100386917,5,9,1.106936477,0.88,752.75,0.384356167,115,1452,1316,490,838,614,742,28.42115855,0.203121906,9.713043478,37.03046062,35.08817204,23.17693837,32.84022039,25.77138643,29.15960912,1.98,0.283182114,0.785889368,0,1,0.655885016,0.039494772,0.424769688,0.081037024,0.229555793,0.06460185,1.012631994,0,0.361881164,0.155880987,0.01410785,0.075321339,0.026162968,0.040310371,0.12,0,0.002015113,0.104282116,0.413602015,0.924433249,0.06,-512,0,0,0,0,0,14.4,46.1493,0.493633,411.052,0.0625609,412,391,432,0.696716,0.281018,0.826055,0.0408949,2.26,81.8614,0.388323,412.563,0.0575471,414,395,432,0.37206,0.56178,0.851741,0.0748921,2.58,0.138612932,0.661275862,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/6s168-opt.cnf,2046.24,363.88,312,0.106364232,1.104467454,0.73,8,7.020280811,5,0.804350548,1,0.270671167,0,0.0472205,0.081506108,0.221528284,0.391824397,0.658571082,1.08165954,0.361999003,0.065308365,0,0.013884871,0.026008901,0.039003415,0.064047668,0.147593702,2,0.672552284,0.184004318,./feature_computations/6s168-opt_features_orig.csv,0.13,0.01,0,0.003118503,0.123180873,0.000519751,0.123180873
sc14-app_train_preprocessed/008-80-8_preprocessed.cnf,sc14-app,008-80-8.cnf,train,0.126395691,0.113152123,0.999850835,4,4518,4514,1129,0.5,sc14-app_train_preprocessed/008-80-8_preprocessedi_features_preprocessed.txt,train,13408,478484,12696,287981,0.056080655,0.661512391,1.68,0.044086242,0.342997873,0.758902989,0,1,2.182831453,0.000448719,0.201126926,0.00015753,0.001575299,1.457407479,0,0.001177161,0.040183207,0.06,0.000448719,0.443748197,3.47E-05,0.0009202,4.803312041,0.071417348,0.04896129,0,0.4375,2.839965789,6.05E-05,0.505023712,3.47E-06,0.000263906,3.47031112,0.155593598,6.78E-05,0.419917116,1.74E-05,0.000163205,0.44,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,9.292682927,0.04896262,9,10,0.604536485,2.04,135.8082192,0.51493774,2,277,208,14,185,92,153,8.243100019,0.382772216,5.5875,23.4,10.45522388,5.909574468,8.904761905,6.307692308,7.243902439,2,0.145546429,0.654296861,1.95E-05,0.754019038,0.285807707,0.037749755,0.207574492,0.07414905,0.123975387,0.045579664,1.053081846,0.000177401,0.392517468,0.108751632,0.003199055,0.059991526,0.014455173,0.029289541,3.34,0,0,0,7.88E-05,0.001339004,0.16,-512,0,0,0,0,0,63.66,887.625,0.305971,2105.88,0.0180366,2109.5,2044,2134,0.96359,0.646233,0.868088,0.0424593,2.28,1137.6,1.04736,1881.8,0.351824,2079.5,0,2131,0.707828,2.55117,1.00303,0.484334,2.4,0.070259372,0.131752774,2.02,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/008-80-8.cnf,862.756,564.428,446,0,0,2.01,10,10,10,0.80031138,0.830231746,0.160621006,3.29E-05,0.029795855,0.067002766,0.117004249,0.238680661,0.347531157,0.419935673,0.4478622,0.198351977,0.015001574,0.105328179,0.130734822,0.18058934,0.270896399,0.310843084,2.04,0.15983816,0.075556913,./feature_computations/008-80-8_features_orig.csv,3.03,0.04,7.88E-05,0.000472515,0.002283824,0.000236258,0.001338794
sc14-app_train_preprocessed/complete-400-0.1-3-9876543214003_preprocessed.cnf,sc14-app,complete-400-0.1-3-9876543214003.cnf,train,0.102154792,0.099648987,1,1,323,322,323,0.5,sc14-app_train_preprocessed/complete-400-0.1-3-9876543214003_preprocessedi_features_preprocessed.txt,train,800,47369,800,47369,0,0,0.32,0.016888682,0.382452616,1.181999971,0,1,2.092691815,0.017936282,1.28308104,0.0025,0.07625,1.638678657,0,0.681838333,0.681838333,0,0.017936282,0.925031558,0.001203319,0.050771602,5.304646584,0.444543932,0.362947794,0,0.858666667,3.251034246,0.001309031,0.626459263,0.000126665,0.003525512,4.602051496,0.523612489,0.009224862,0.017797829,0.008127678,0.009732103,0.14,-1,0,-1,0,-512,-1,0,-1,0,0,20.5,3,0,3,3,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.879986432,0.177318732,0.27168522,0.999989063,0.999494806,0.639336555,0.998110942,0.773744783,0.972735577,0.000511578,1.750685532,1.00E-09,0.009935748,0.001449491,5.30E-08,0.000597034,1.06E-05,0.000187844,4.12,0,0.07875,0.38125,0.475,0.475,0.56,-512,0,0,0,0,0,101.34,7.38462,1.77127,353.923,0.305019,385,355,392,18.706,0.195667,0.99823,0.00396948,2.06,32.5455,1.83353,356,0.336019,395,352,414,22.1892,0.264454,1.00213,0.00757552,2.06,0.509825758,0.749542097,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/complete-400-0.1-3-9876543214003.cnf,0.075578,0.069569,486,0,0,2.01,3,3,3,0.1200572,0.990765683,0.864191766,0.634444939,0.736581983,0.767362452,0.880320306,0.971361497,0.9826175,0.296690173,0.5,0.259826718,0.083643207,0.155360514,0.213780444,0.262287766,0.300440114,0.34971758,2.01,0.823667389,0.541007463,./feature_computations/complete-400-0.1-3-9876543214003_features_orig.csv,2.41,0.26,0.08125,0.98625,0.98625,0.28125,0.98625
sc14-app_train_preprocessed/UCG-20-5p1_preprocessed.cnf,sc14-app,UCG-20-5p1.cnf,train,0.127052732,0.121098086,0.989306001,15,75074,75059,5004,0.5,sc14-app_train_preprocessed/UCG-20-5p1_preprocessedi_features_preprocessed.txt,train,224986,1204430,121043,839020,0.85872789,0.435520011,5.42,0.144267121,0.480821565,0.855031825,0,1,1.449670323,2.33E-05,0.45681373,1.65E-05,8.26E-05,1.117417678,0,0.514668303,0.866642035,0.16,2.33E-05,0.722260336,8.34E-06,8.10E-05,3.21503337,0.226362106,0.149251143,0,0.84,3.064818833,1.17E-05,0.827542554,0,6.08E-05,3.093339356,0.58542347,2.55E-05,0.62825,5.96E-06,9.53E-05,23.6,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,17.83333333,0.038533697,17,19,1.011404265,2.04,6,1.792473978,0,31,29,1,2,1,1,7.09538376,0.984138155,0,22.90322581,21.24137931,2,6,2.5,6,2,0.512969631,0.655792401,0,0.967496506,0.878512177,0.044298175,0.836313948,0.14608768,0.624474534,0.018211427,1.163149635,8.40E-08,0.111179955,0.048586414,1.00E-06,0.034144428,0.001538451,0.005732653,5.12,0.021975662,0.296464893,0.525234834,0.525234834,0.525234834,4.04,-512,0,0,0,0,0,63.82,91254,0,0,0,0,0,0,6.32453,0,2.6014,0,2.58,6084,0,44883,0,44883,44883,44883,1.85516,0,0.942132,0,2.48,0.118381606,0.577389131,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/UCG-20-5p1.cnf,886.988,413.424,324,0.010117955,0.191444082,2.04,22,21.04761905,21,0.512067487,1,0.625160539,2.00E-09,0.131159114,0.306311993,0.785041359,0.888098367,0.932205583,0.97063318,0.081201708,0.018563582,0,5.94E-07,0.002011688,0.009732856,0.033752535,0.045734838,2.01,0.418923262,0.112764256,./feature_computations/UCG-20-5p1_features_orig.csv,3.86,1.86,0.001641264,0.058425706,0.591143771,0.006565057,0.591143771
sc14-app_train_preprocessed/9dlx_vliw_at_b_iq4_preprocessed.cnf,sc14-app,9dlx_vliw_at_b_iq4.cnf,train,0.10029923,0.115923239,0.998302111,2,35313,35311,17656,0.5,sc14-app_train_preprocessed/9dlx_vliw_at_b_iq4_preprocessedi_features_preprocessed.txt,train,106013,1598301,82876,1544494,0.279176119,0.034837947,8,0.053658998,0.482741169,1.003793119,0,1,1.156912683,3.74E-05,1.982195998,2.41E-05,0.001508277,0.63733196,0,0.897190925,0.931257098,0.26,3.74E-05,5.149942374,4.53E-06,0.020248055,4.399669343,0.340332894,0.263138577,0,0.991336634,4.184280863,1.72E-05,4.626175584,0,0.00651346,3.910291609,0.69710533,6.88E-05,3.54718144,3.24E-06,0.020752428,11.84,-1,0,-1,0,-512,-1,0,-1,0,0,60.98,4,0,4,4,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.760425457,0.438969384,0,1,0.999993625,0.124999702,0.995662875,0.587891247,0.948400045,0.147647384,1.176695936,0,0.5,0.443081524,6.01E-06,0.301234491,0.005084888,0.060263814,9.22,0.043703847,0.043836575,0.044488151,0.208938655,0.208938655,66.72,-512,0,0,0,0,0,62.58,111739,0,0,0,0,0,0,140.385,0,1.48771,0,2.76,107577,0,0,0,0,0,0,129.09,0,1.46016,0,2.74,0.305985917,0.481512502,2.06,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/9dlx_vliw_at_b_iq4.cnf,2537.56,2473.24,518,0.099233268,0.62365485,2.09,5,4.684210526,4,0.368514295,1,0.828129041,0,0.168640168,0.889814576,0.979338557,0.998153646,0.999847827,1.402850516,0.5,0.109311945,0,0.00019478,0.002474057,0.02877894,0.139784118,0.35657271,2,0.560050726,0.262450107,./feature_computations/9dlx_vliw_at_b_iq4_features_orig.csv,9.05,150.99,0.000421205,0.002635538,0.005427523,0.001576509,0.005186834
sc14-app_train_preprocessed/partial-5-17-s_preprocessed.cnf,sc14-app,partial-5-17-s.cnf,train,0.111567518,0.105418199,0.993096287,14,84676,84662,6048,0.5,sc14-app_train_preprocessed/partial-5-17-s_preprocessedi_features_preprocessed.txt,train,252328,1189896,128738,741218,0.960011807,0.605325289,5.56,0.173684395,0.481028514,0.881144186,0,1,1.431273831,2.15E-05,0.488549732,1.55E-05,7.77E-05,1.068351183,0,0.579940045,0.86940819,0.12,2.15E-05,0.541935654,9.44E-06,5.40E-05,2.559823865,0.258873109,0.169875938,0,0.818181818,2.837837942,1.10E-05,0.59919107,0,3.78E-05,2.722393265,0.601352099,2.33E-05,0.510493992,5.40E-06,5.53E-05,26.26,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,17,0,17,17,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.565608651,0.538071411,1.00E-09,0.951017842,0.848078433,0.093089987,0.829679015,0.273680276,0.731052499,0.016897769,0.840920564,7.20E-08,0.138303239,0.033428364,1.35E-05,0.028223376,0.004024953,0.016497837,5.08,0.00027187,0.028561885,0.028561885,0.028561885,0.028561885,3.06,-512,0,0,0,0,0,63.72,87257,0,0,0,0,0,0,4.9079,0,2.76641,0,2.32,7603,0,46029,0,46029,46029,46029,1.97079,0,0.937169,0,2.38,0.112993056,0.377013435,2.02,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/partial-5-17-s.cnf,2151.3,379.096,212,0.029077425,0.607693424,2.07,16,15.7037037,15,0.546010413,0.95987645,0.585088358,1.00E-09,0.071284528,0.280469453,0.767341724,0.844584257,0.886266751,0.794921728,0.137828309,0.015703682,3.10E-08,5.48E-06,0.007400664,0.015837203,0.02197228,0.028928427,2.08,0.750444952,0.140643862,./feature_computations/partial-5-17-s_features_orig.csv,3.61,127.28,0.000255733,0.020737595,0.129416232,0.000798196,0.035438349
sc14-app_train_preprocessed/vmpc_29_preprocessed.cnf,sc14-app,vmpc_29.cnf,train,0.144890168,0.162371799,1,1,309,308,309,0.5,sc14-app_train_preprocessed/vmpc_29_preprocessedi_features_preprocessed.txt,train,841,120147,841,120147,0,0,0.22,0.006999759,0.49908699,0.772788387,0,1,1.049948292,0.003115149,0.289320265,0.002378121,0.034482759,0.673873154,0,0.392710596,0.999517258,0.02,0.003115149,0.00429971,0.003062915,0.003121177,0.66885298,0.525524728,0.001599313,0.520215633,0.52972973,0,0.001806467,0.230413378,0.001123624,0.002438679,4.245216277,0.605999318,0.001745563,0.074057844,0.001364995,0.001789475,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,3,0,3,3,0,2.02,1687.666667,0.500000536,940,2867,2867,940,2867,940,1256,46.42717876,0.161916194,39.84931985,56.94893617,56.94893617,39.84931985,56.94893617,39.84931985,42.48328026,2,0.691779801,0.002226437,0.686288178,0.695703677,0.692948039,0.691639419,0.691639747,0.691639503,0.691639567,0,0,0,0,0,0,0,0,0,0.56,0,0.171224732,0.401902497,0.401902497,0.401902497,0.3,-512,0,0,0,0,0,95.6,19.7372,0.202128,400.657,0.0945751,405,381,421,46.0126,0.0832473,0.999596,0.000311973,2.1,22.5846,0.129858,405.454,0.0345089,405.5,388,422,47.9461,0.0916249,0.999721,0.000167455,2.08,0.783306623,0.940417926,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/vmpc_29.cnf,345.331,42.2813,488,0,0,2.01,3,3,3,0.002226459,0.695704113,0.691780036,0.686288248,0.691639453,0.691639537,0.691639673,0.691640234,0.692947836,0,0,0,0,0,0,0,0,0,2,0.953276313,0.784348327,./feature_computations/vmpc_29_features_orig.csv,0.67,4.01,0.001189061,0.002378121,0.733650416,0.001189061,0.122473246
sc14-app_train_preprocessed/rbcl_xits_14_SAT_preprocessed.cnf,sc14-app,rbcl_xits_14_SAT.cnf,train,0.098774334,0.180768088,0.792792793,2,773,771,386,0.5,sc14-app_train_preprocessed/rbcl_xits_14_SAT_preprocessedi_features_preprocessed.txt,train,2220,148488,1439,147318,0.542738013,0.007942003,0.72,0.009767985,0.477593527,0.621865173,0,1,0.981657485,0.002952079,1.240396862,0.001389854,0.029186935,0.413562408,0,0.022264761,0.934217136,0,0.002952079,1.073450835,4.75E-05,0.010467153,3.797058548,0.243205078,0.31562326,0,0.872860636,2.381039595,0.000961401,0.995733481,2.04E-05,0.004167855,5.431497813,0.466385642,0.001639025,0.993529407,4.07E-05,0.005104604,0.08,-1,0,-1,0,-512,-1,0,-1,0,0,33,4,0,4,4,0,2.02,594.8333333,0.381686663,428,1087,1087,428,578,443,559,58.98243021,0.047998478,54.62447257,63.46366782,63.46366782,54.62447257,60.52803738,56.64334086,60,1.98,0.495056575,0.675319879,0.000172876,0.992234649,0.930463825,0.062722368,0.851149151,0.172171766,0.53116565,0.009178865,2.51607645,0,0.219272257,0.03489148,0,0.004358409,0,9.73E-05,2.42,0.004169562,0.034746352,0.152883947,0.516330785,0.765114663,2.9,-512,0,0,0,0,0,60.26,92.3478,2.2891,495,0.219477,516,504,532,22.3768,0.715698,0.997574,0.0139249,2.12,101.87,0.161065,515.304,0.0315876,518,494,533,14.1022,0.380133,0.99677,0.001079,2.12,0.614880704,0.896991787,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/rbcl_xits_14_SAT.cnf,888.945,6.19484,22,0,0,2.01,4,4,4,0.697788609,0.993613734,0.486132911,2.31E-05,0.039883171,0.166311583,0.477849335,0.835611348,0.930463834,2.557324964,0.220043341,0.00888472,0,0,0,6.14E-05,0.003691449,0.031348853,2,0.897208469,0.624303277,./feature_computations/rbcl_xits_14_SAT_features_orig.csv,2.39,17.44,0,0,0.505915101,0,0
sc14-app_train_preprocessed/q_query_3_l45_lambda_preprocessed.cnf,sc14-app,q_query_3_l45_lambda.cnf,train,0.120342886,0.219734962,0.844711271,4,10863,10859,2715,0.5,sc14-app_train_preprocessed/q_query_3_l45_lambda_preprocessedi_features_preprocessed.txt,train,32313,161529,7674,68820,3.210711493,1.347122929,0.6,0.111508282,0.467540236,0.727569727,0,1,1.480183416,0.000438319,0.37870611,0.00026062,0.001303101,1.282369783,0,0.180790468,0.763731473,0,0.000438319,1.493205609,1.45E-05,0.004054054,3.081740787,0.360893866,0.165916818,0,1,3.186254919,0.000175305,1.508535564,0,0.002092415,3.082337426,0.468003487,0.000423309,1.933830106,2.91E-05,0.011551874,0.12,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,5.101265823,0.108473911,4,6,0.827028268,2.02,1683.75,0.074513968,1443,1896,1896,1443,1777,1620,1715,18.58566713,0.153080387,13.5994456,22.41875,22.41875,13.5994456,21.37341041,16.45253165,18.99766764,2,0.609540696,0.345404865,8.97E-06,1,0.826628013,0.261049694,0.739085571,0.499670944,0.682405384,0.062910607,1.013257858,0,1,0.126216228,0.000202889,0.116993793,0.015405966,0.05504669,0.8,0.00013031,0.002606203,0.021631483,0.021631483,0.021631483,0.02,-512,0,0,0,0,0,84.74,273.645,0.306131,1752.55,0.186602,1799,1781,1848,2.44377,0.187454,0.956976,0.0259367,2.1,485.282,1.44309,1758.1,0.165428,1790,1771,1850,0.887873,3.28974,0.997076,0.200163,2.36,0.075789734,0.507135835,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/q_query_3_l45_lambda.cnf,160.406,161.335,404,0.105680227,0.80186228,2.01,6,5.463529412,2,0.336501209,1,0.610128275,9.75E-06,0.276336674,0.497886136,0.682733539,0.736105645,0.821138546,1.002192952,1,0.062285535,0,0.000222048,0.015374374,0.051952824,0.115596234,0.12402793,2,0.428997438,0.073857203,./feature_computations/q_query_3_l45_lambda_features_orig.csv,0.8,0.03,0.000130378,0.001955671,0.004172099,0.000130378,0.004172099
sc14-app_train_preprocessed/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN_preprocessed.cnf,sc14-app,openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf,train,0.083453549,0.08429847,0.994992457,11,31860,31849,2896,0.5,sc14-app_train_preprocessed/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN_preprocessedi_features_preprocessed.txt,train,95456,483561,30290,195783,2.151403103,1.469882472,1.46,0.154712105,0.492165472,1.007862838,0,1,0.869981845,8.47E-05,1.89394696,6.60E-05,0.002079894,0.217094611,0,0.970538811,0.979380232,0.04,8.47E-05,1.256324673,1.02E-05,0.001093047,2.549911301,0.197922012,0.169167378,0,1,2.617779737,4.88E-05,1.598026343,0,0.000863201,2.733335283,0.73681576,0.00038153,0.736058424,1.02E-05,0.001848986,1.54,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,20.06,0.167350067,15,26,2.474644592,2.02,177.4545455,1.100379546,17,741,288,21,234,57,104,276.8795524,0.723435517,98.44705882,618.1929825,582.1904762,101.3703704,579.1764706,104.8461538,196.6140351,2,0.66720514,0.539837506,6.43E-06,1,0.943057073,0.066644664,0.936094818,0.28890493,0.916246811,0.077416899,1.492145669,0,0.531227143,0.248221092,0.002488474,0.218428984,0.00523783,0.007129073,2.62,3.30E-05,0.044899307,0.044899307,0.044899307,0.044899307,0.36,-512,0,0,0,0,0,62.84,7449,1.72042,7971.67,0.866033,11928,0,11928,3.67317,0.775293,1.27314,0.405495,2.18,4566.33,2.39789,9952.33,0.489997,11898.5,0,12048,1.77616,1.75122,1.1971,0.451823,2.26,0.492802905,0.662263308,2.02,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf,5000,5000,306,0.022986691,0.894393975,2.01,27,25.89565217,25,0.53915554,1,0.66725927,4.60E-05,0.067846148,0.287792286,0.915987358,0.936386957,0.943046505,1.491620061,0.519801712,0.077459611,0,0.002504697,0.005309192,0.007200018,0.218006826,0.249059799,2.01,0.72867989,0.553588733,./feature_computations/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN_features_orig.csv,2.74,1.9,0.000990622,0.144762911,0.675241051,0.012019548,0.675241051
