,DIAMETER-coeff-variation,DIAMETER-entropy,DIAMETER-featuretime,DIAMETER-max,DIAMETER-mean,DIAMETER-min,SP-bias-coeff-variation,SP-bias-max,SP-bias-mean,SP-bias-min,SP-bias-q10,SP-bias-q25,SP-bias-q50,SP-bias-q75,SP-bias-q90,SP-unconstraint-coeff-variation,SP-unconstraint-max,SP-unconstraint-mean,SP-unconstraint-min,SP-unconstraint-q10,SP-unconstraint-q25,SP-unconstraint-q50,SP-unconstraint-q75,SP-unconstraint-q90,lobjois-featuretime,lobjois-log-num-nodes-over-vars,lobjois-mean-depth-over-vars,name,sp-featuretime,unit-featuretime,vars-reduced-depth-1,vars-reduced-depth-16,vars-reduced-depth-256,vars-reduced-depth-4,vars-reduced-depth-64
314,0.016718097,0.79631164,2.06,44.0,43.571428571,42.0,0.503479637,1.0,0.569706503,0.0,0.13727095,0.325964326,0.634909928,0.814546799,0.905692296,0.522439861,1.0,0.270902473,-0.0,0.078101459,0.164615508,0.261448363,0.379757424,0.5,2.02,0.021968582,0.004129623,./feature_computations/SAT_dat.k85-24_1_rule_3_features_orig.csv,11.42,0.24,0.0,0.000828143,0.000886463,0.000394243,0.000886463
315,0.195402299,0.693147181,2.01,52.0,43.5,35.0,0.549894848,1.0,0.493036069,0.0,0.11104826,0.270518076,0.507653766,0.713778896,0.848678104,0.492174603,1.0,0.312834403,-0.0,0.077257902,0.194619,0.335931221,0.447219454,0.5,2.08,0.031427046,0.004261226,./feature_computations/SAT_dat.k85-24_1_rule_3_features_0.csv,15.28,0.46,4.673e-06,0.003000077,0.003154287,0.0001472,0.003154287
316,0.069542269,1.105529929,2.08,15.0,13.173913043,11.0,0.781386163,1.0,0.288221227,0.0,0.045478972,0.120976832,0.22033848,0.424601956,0.629736379,0.592549913,0.643966482,0.148155171,-0.0,0.046067712,0.086957669,0.135250461,0.18563378,0.30132986,2.08,0.141994465,0.034064429,./feature_computations/6s123_features_orig.csv,6.4,0.45,0.0,0.001286443,0.001573944,0.0,0.001573944
317,0.058321184,0.848685558,2.12,16.0,14.0,13.0,0.797914091,1.0,0.307351839,0.0,0.008823953,0.123167675,0.244111662,0.499115162,0.691705209,0.310687706,1.0,0.384129306,-0.0,0.206524482,0.299845747,0.418960339,0.5,0.5,2.0,0.163407137,0.079803918,./feature_computations/6s123_features_0.csv,6.06,9.97,0.0,0.031500783,0.05130238,0.026671243,0.050330671
318,0.02090603,0.46372644,2.01,19.0,18.175,18.0,0.586297756,0.999889106,0.57601372,1.1e-08,0.050841585,0.246854128,0.773890302,0.871693411,0.90334342,1.076980772,0.092315984,0.019937545,0.0,5.713e-06,0.002063633,0.006790314,0.037384709,0.051437534,2.03,0.589820379,0.184963982,./feature_computations/UR-15-10p0_features_orig.csv,3.62,0.62,0.004420432,0.400667976,0.400667976,0.017701375,0.400667976
319,0.047969137,1.261908573,2.06,20.0,18.888888889,17.0,0.637040437,0.966954489,0.515448127,2e-09,0.04619793,0.168479165,0.637611783,0.823938802,0.874057862,1.16976662,0.110597988,0.019063734,2.01e-07,5.648e-06,0.001766486,0.005270922,0.03632372,0.052927298,2.06,0.619316341,0.182736623,./feature_computations/UR-15-10p0_features_0.csv,3.72,13.1,0.0,0.003808028,0.159417018,0.0,0.044145647
320,0.04203806,0.539093298,2.01,11.0,9.803607214,9.0,1.874265804,0.731649805,0.069768519,0.0,1.8888e-05,0.000545995,0.007018174,0.060361386,0.313237814,1.330259402,0.181641358,0.027232733,1.6344e-05,0.000101151,0.000828163,0.016674212,0.040411624,0.110454548,2.0,0.151779552,0.057670749,./feature_computations/MD5-32-2_features_orig.csv,1.15,0.03,0.0,0.0,0.002724014,0.0,0.0
321,0.049009197,0.697210813,2.01,11.0,9.842824601,9.0,1.917374803,0.728759374,0.067413828,0.0,1.7746e-05,0.000379234,0.006171679,0.056804207,0.288629677,1.291464136,0.200119915,0.030249648,1.5592e-05,0.00012423,0.00098272,0.020842359,0.04126533,0.110740161,2.0,0.148626023,0.055701236,./feature_computations/MD5-32-2_features_0.csv,1.28,0.05,0.0,0.000553174,0.027520398,0.0,0.008712488
322,0.105619981,1.238896895,2.01,10.0,7.966759003,6.0,0.654615623,0.815082785,0.437756684,0.0,0.00652113,0.090885068,0.525631895,0.694969456,0.712717722,0.57385321,0.311454117,0.062644067,-0.0,0.019761147,0.045010471,0.050965418,0.077508727,0.105456032,2.0,0.636748664,0.270765163,./feature_computations/hitag2-8-60-0-0x1eb82244d7f1c3c-47_features_orig.csv,1.06,0.01,0.0,0.004589261,0.004589261,0.003671409,0.004589261
323,0.111248182,1.25218451,2.01,10.0,7.97382199,6.0,0.654559518,0.815091,0.437677893,0.0,0.006920298,0.090684607,0.525364032,0.69345677,0.712631672,0.573463931,0.311448097,0.062657028,-0.0,0.019753099,0.045011965,0.050964354,0.077427891,0.105459082,2.0,0.68888124,0.270388523,./feature_computations/hitag2-8-60-0-0x1eb82244d7f1c3c-47_features_0.csv,1.14,0.28,0.0,0.0,0.316200092,0.0,0.06379073
324,0.010117955,0.191444082,2.04,22.0,21.047619048,21.0,0.512067487,1.0,0.625160539,2e-09,0.131159114,0.306311993,0.785041359,0.888098367,0.932205583,0.97063318,0.081201708,0.018563582,-0.0,5.94e-07,0.002011688,0.009732856,0.033752535,0.045734838,2.01,0.418923262,0.112764256,./feature_computations/UCG-20-5p1_features_orig.csv,3.86,1.86,0.001641264,0.058425706,0.591143771,0.006565057,0.591143771
325,0.05094557,1.362274923,2.08,22.0,20.166666667,18.0,0.645725215,0.980135183,0.507194065,2.5e-08,0.045548829,0.168464287,0.629012933,0.816391873,0.871838082,0.986515161,0.262367997,0.020604573,9.5e-08,2.565e-06,0.002168407,0.018072547,0.032116083,0.045747353,2.01,0.654850827,0.120587747,./feature_computations/UCG-20-5p1_features_0.csv,4.1,22.42,1.6486e-05,0.004170857,0.218640268,3.2971e-05,0.021711535
326,0.059732614,0.438107357,2.01,8.0,6.125748503,5.0,0.762489336,1.0,0.416818744,0.0,0.063055852,0.124755762,0.378456018,0.576602089,1.0,1.149153027,0.793806787,0.203690037,-0.0,0.030761274,0.056468456,0.098622172,0.257323725,0.793806787,2.0,0.439036748,0.22236485,./feature_computations/bob12m04_features_orig.csv,2.43,0.36,0.0,0.0,5.5336e-05,0.0,5.5336e-05
327,0.089280638,0.870175353,2.02,8.0,6.62295082,6.0,0.629263405,1.0,0.558871019,3.95e-07,0.088074403,0.209354035,0.560699125,0.997349869,1.0,1.108019668,0.886214548,0.300511468,-0.0,0.033466213,0.062265851,0.140949899,0.301075461,0.886214548,2.02,0.551607366,0.40494206,./feature_computations/bob12m04_features_0.csv,2.65,4.74,0.06156545,0.087586668,0.098634199,0.06156545,0.096232562
328,0.104365395,1.203067959,2.01,10.0,7.873998543,6.0,0.645927855,0.804917103,0.43981619,0.0,0.006570607,0.094706037,0.525360542,0.695384514,0.713359464,0.56943776,0.32270448,0.063066502,-0.0,0.01987634,0.045059557,0.052656695,0.077687576,0.105994953,2.0,0.622089402,0.278477094,./feature_computations/hitag2-7-60-0-0xe8fa35372ed37e2-80_features_orig.csv,1.0,0.01,0.0,0.004649,0.004649,0.0037192,0.004649
329,0.105783045,1.198139288,2.01,10.0,7.879885605,6.0,0.64590832,0.804659967,0.439854707,0.0,0.006450602,0.09353154,0.525431807,0.695382529,0.713319789,0.569641733,0.322696425,0.063005459,-0.0,0.019870535,0.045058325,0.052414509,0.077685449,0.106878415,2.0,0.647343492,0.270241423,./feature_computations/hitag2-7-60-0-0xe8fa35372ed37e2-80_features_0.csv,1.22,0.28,0.0,0.0009298,0.265457927,0.0,0.033007903
330,0.0,-0.0,2.02,10.0,10.0,10.0,0.80089541,0.830014403,0.160403564,3.1545e-05,0.029647657,0.066840054,0.11715418,0.237424728,0.347511625,0.418832462,0.44767296,0.198209642,0.015001563,0.105366117,0.130707011,0.180568473,0.270764392,0.310259249,2.01,0.138281513,0.069778161,./feature_computations/005-80-12_features_orig.csv,3.0,0.01,7.8734e-05,0.002834422,0.003857964,0.000629872,0.003857964
331,0.093247016,1.270895581,2.02,11.0,9.469387755,8.0,0.717641797,0.781224876,0.16242164,2.9033e-05,0.031046186,0.07347365,0.136324654,0.238371242,0.327779951,0.465854175,0.46264042,0.227954837,0.001590944,0.076144523,0.142860495,0.238358176,0.317414386,0.359833918,2.01,0.156948279,0.072263163,./feature_computations/005-80-12_features_0.csv,3.12,0.12,0.0,0.0,0.00039367,0.0,0.0
332,0.050073409,0.686622218,2.01,11.0,9.703071672,9.0,1.868318699,0.731649139,0.069762489,0.0,2.0471e-05,0.000544672,0.006993311,0.060763875,0.311478614,1.321823759,0.180064605,0.027283092,1.6343e-05,0.000106837,0.000918841,0.018442309,0.040260185,0.110421928,2.0,0.159126945,0.056168301,./feature_computations/MD5-31-5_features_orig.csv,1.12,0.02,0.0,0.0,0.003553976,0.0,0.000296165
333,0.051862762,0.733139797,2.01,11.0,9.746323529,9.0,1.906585555,0.732693266,0.067614989,0.0,1.9402e-05,0.00040688,0.006327889,0.057381631,0.293097608,1.288684366,0.199273273,0.029953817,1.4887e-05,0.000132174,0.001014752,0.020854482,0.041257695,0.110716845,2.0,0.152149744,0.05616592,./feature_computations/MD5-31-5_features_0.csv,1.23,0.06,0.0,0.0,0.010471955,0.0,0.00200832
334,0.008273053,0.139060798,2.06,22.0,21.03125,21.0,0.515588049,1.0,0.620696595,1e-09,0.121440008,0.304129223,0.777228956,0.882610969,0.935422717,0.99374732,0.091961069,0.019066997,-0.0,4.29e-07,0.001847413,0.009391154,0.035061995,0.047565473,2.12,0.702208312,0.161115222,./feature_computations/UCG-20-10p1_features_orig.csv,4.59,3.2,0.001659974,0.059179147,0.594009597,0.006639894,0.594009597
335,0.127853797,1.313010592,2.09,21.0,19.058823529,14.0,0.648122964,0.973969743,0.505190276,1.4e-08,0.045387589,0.166303079,0.622664478,0.815415275,0.871280115,0.999121641,0.243501002,0.020572377,2.5e-08,2.563e-06,0.002050361,0.01780593,0.03206861,0.046053651,2.08,0.471010639,0.139645693,./feature_computations/UCG-20-10p1_features_0.csv,5.13,17.04,0.0,0.016320883,0.143584654,0.00325983,0.053359798
336,0.016500621,1.039720771,2.09,51.0,50.25,49.0,0.503382971,1.0,0.569818749,0.0,0.137418927,0.326267915,0.635177347,0.814703119,0.905825518,0.522499449,1.0,0.270837494,-0.0,0.078055001,0.164595767,0.261448363,0.37961776,0.5,2.0,0.019513584,0.004296825,./feature_computations/SAT_dat.k100-24_1_rule_3_features_orig.csv,14.82,0.29,0.0,0.000683643,0.000731787,0.000325453,0.000731787
337,0.0,-0.0,2.81,53.0,53.0,53.0,0.550598782,1.0,0.492696872,0.0,0.110043878,0.27027027,0.506898452,0.713949396,0.849493991,0.49232839,1.0,0.312938625,-0.0,0.076905126,0.194451412,0.336694315,0.447276311,0.5,2.0,0.014652731,0.003588542,./feature_computations/SAT_dat.k100-24_1_rule_3_features_0.csv,23.23,2.12,0.0,0.001018857,0.005759423,0.000121109,0.00454064
338,0.033069501,1.412651304,2.01,34.0,31.725373134,29.0,0.49576257,0.987860119,0.575724022,5.7686e-05,0.113837941,0.313527067,0.662393601,0.819463459,0.894630775,1.166949539,0.349254104,0.033115085,0.0,0.000543307,0.004262868,0.02006045,0.047110571,0.08563984,2.0,0.321336209,0.101365172,./feature_computations/SAT_dat.k35-31_2_rule_2_features_orig.csv,2.38,0.03,0.0,0.000787354,0.000787354,0.000121131,0.000787354
339,0.155022939,2.674511117,2.01,33.0,25.8,18.0,0.494215222,0.989163388,0.573036205,5.2986e-05,0.129472857,0.317610953,0.6525248,0.814424411,0.892591333,1.176782084,0.347715094,0.032725943,0.0,0.000530877,0.00422795,0.019383363,0.045195699,0.085118237,2.0,0.366056359,0.099042916,./feature_computations/SAT_dat.k35-31_2_rule_2_features_0.csv,2.4,0.07,0.0,0.01759602,0.017778047,0.011710454,0.017778047
340,0.022918562,0.404963485,2.03,16.0,15.14,15.0,0.534678109,0.937383873,0.58012143,3e-09,0.082646995,0.257563963,0.742379768,0.834338962,0.879802386,0.840931323,0.137908658,0.016500041,5.22e-07,6.4863e-05,0.004331802,0.016384519,0.027078213,0.031361149,2.07,0.762025692,0.243345887,./feature_computations/partial-10-11-s_features_orig.csv,3.1,48.42,2.252e-05,0.005281056,0.190838663,0.002161967,0.017453383
341,0.032808432,0.784838853,2.04,17.0,16.14,15.0,0.526232276,0.955612711,0.57703691,1e-08,0.089281106,0.276515484,0.734847982,0.824495881,0.873180855,0.849828135,0.135077819,0.016676336,5.12e-07,6.6509e-05,0.003896659,0.016034842,0.02853089,0.03256077,2.02,0.791445682,0.258834574,./feature_computations/partial-10-11-s_features_0.csv,3.26,50.21,0.0,0.000484436,0.153476111,0.000146457,0.041774163
342,0.105618623,0.801530414,2.01,6.0,5.46713615,2.0,0.335518841,1.0,0.610812543,7.716e-06,0.276396017,0.499696256,0.682886488,0.736105763,0.82113842,0.997276368,1.0,0.062500625,-0.0,0.000222022,0.015380594,0.055240715,0.118619938,0.124698269,2.0,0.47604198,0.074068129,./feature_computations/q_query_3_l46_lambda_features_orig.csv,0.86,0.03,0.000126759,0.001901382,0.004056281,0.000126759,0.004056281
343,0.088471883,0.645867333,2.01,6.0,5.279749478,4.0,0.33996978,1.0,0.621458736,5.9e-08,0.265624617,0.509030811,0.682962042,0.761059238,0.836326133,1.012229334,1.0,0.062014812,-0.0,0.000337322,0.015384391,0.053767659,0.114847546,0.125127523,2.0,0.528883253,0.081875678,./feature_computations/q_query_3_l46_lambda_features_0.csv,1.03,0.14,0.0,0.003929024,0.023954373,0.000253485,0.023954373
344,0.0,-0.0,2.01,10.0,10.0,10.0,0.800792878,0.829395895,0.160519347,3.309e-05,0.029795855,0.066943371,0.117051553,0.238096659,0.347814313,0.419518981,0.448705036,0.19840834,0.015001551,0.105352118,0.130734687,0.180584374,0.27114097,0.310689253,2.0,0.159330095,0.067085749,./feature_computations/003-80-8_features_orig.csv,3.05,0.03,0.0,0.000472441,0.002283465,0.00023622,0.001338583
345,0.090587134,1.251154959,2.02,11.0,9.518518519,8.0,0.718014771,0.781224883,0.162484983,5.79e-07,0.031344873,0.073409189,0.136361024,0.238518596,0.328515758,0.466062011,0.463285866,0.228133493,0.001590101,0.076226532,0.142820783,0.238325976,0.317760609,0.360258674,2.0,0.173988223,0.069716205,./feature_computations/003-80-8_features_0.csv,3.1,0.11,0.0,0.0,0.000393732,0.0,0.0
346,0.049814068,0.671427109,2.01,11.0,9.674641148,9.0,1.882164759,0.732028458,0.069010409,0.0,2.0142e-05,0.000524522,0.006939137,0.059886141,0.273477286,1.331783676,0.180682635,0.027186874,2.5167e-05,0.000174534,0.000967595,0.016913342,0.0403204,0.110454769,2.0,0.156737244,0.058804965,./feature_computations/MD5-29-4_features_orig.csv,1.01,0.02,0.0,0.0,0.016735029,0.0,0.000328138
347,0.054913321,0.784175768,2.01,11.0,9.717081851,9.0,1.920507388,0.733022349,0.066931409,0.0,1.8522e-05,0.00039027,0.006178579,0.056230334,0.256698784,1.298023951,0.199000606,0.029804848,2.3801e-05,0.000185874,0.001064186,0.020403959,0.041258144,0.11075239,2.0,0.153392098,0.058130292,./feature_computations/MD5-29-4_features_0.csv,1.08,0.06,0.0,0.0,0.008430094,0.0,0.001749642
348,0.0,-0.0,2.01,3.0,3.0,3.0,0.001987536,0.699094641,0.691669447,0.686765805,0.691540557,0.691540603,0.691540646,0.691540805,0.69154147,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2.01,0.942591725,0.748800439,./feature_computations/grieu-vmpc-31_features_orig.csv,0.77,5.1,0.0,0.003121748,0.664932362,0.0,0.113423517
349,0.0,-0.0,2.01,3.0,3.0,3.0,0.001987503,0.699093911,0.691669374,0.686765804,0.69154055,0.69154059,0.69154062,0.691540686,0.691540832,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.969635891,0.767727583,./feature_computations/grieu-vmpc-31_features_0.csv,0.77,5.19,0.0,0.002081165,0.024973985,0.0,0.006243496
350,0.046003984,0.613278498,2.01,11.0,9.76,9.0,1.861648276,0.731715931,0.070387698,0.0,2.3041e-05,0.000512277,0.006905502,0.062875399,0.31256024,1.308246693,0.177407621,0.027411818,1.6355e-05,0.000116173,0.000934206,0.019304002,0.040185447,0.110383897,2.0,0.169051456,0.058319501,./feature_computations/MD5-30-5_features_orig.csv,1.03,0.03,0.0,0.0,0.012092454,0.0,0.000306138
351,0.048610529,0.690364353,2.01,11.0,9.846616541,9.0,1.902298496,0.728728153,0.068143616,0.0,2.0977e-05,0.000383986,0.006032707,0.057736998,0.303314986,1.274267773,0.187912293,0.03026487,1.4834e-05,0.00014278,0.001076394,0.020913575,0.041237217,0.110732713,2.0,0.180530731,0.057457817,./feature_computations/MD5-30-5_features_0.csv,0.88,0.01,0.0,0.0,0.002663116,0.0,0.001183607
352,0.018018655,0.73562194,2.2,39.0,38.625,37.0,0.50358675,1.0,0.569596431,0.0,0.137236019,0.325964326,0.634865638,0.814546799,0.905687057,0.522394727,1.0,0.270961698,-0.0,0.078211413,0.164637443,0.261448363,0.379771732,0.5,2.02,0.058341396,0.004670972,./feature_computations/SAT_dat.k75-24_1_rule_3_features_orig.csv,9.99,0.23,0.0,0.000963985,0.001031871,0.000458911,0.001031871
353,0.162370931,1.098612289,2.47,48.0,40.333333333,32.0,0.550986829,1.0,0.492566145,0.0,0.111111111,0.26969697,0.505689216,0.713465555,0.85025049,0.492782671,1.0,0.313252397,-0.0,0.075710462,0.194251286,0.337371386,0.447619048,0.5,2.0,0.023188207,0.004585274,./feature_computations/SAT_dat.k75-24_1_rule_3_features_0.csv,15.51,3.56,0.0,0.000131215,0.018411096,2.7336e-05,0.005527429
354,0.041355306,0.527350857,2.01,11.0,9.812,9.0,1.874601841,0.731650355,0.069704835,0.0,1.8603e-05,0.000540937,0.007004535,0.060228932,0.312964153,1.330546141,0.180028854,0.027250246,1.6344e-05,0.000101041,0.000829337,0.016663677,0.040411624,0.110454549,2.0,0.169197819,0.056977925,./feature_computations/MD5-32-3_features_orig.csv,1.16,0.02,0.0,0.0,0.005302379,0.0,0.0
355,0.052908211,0.775046481,2.01,11.0,9.891156463,9.0,1.91431955,0.731859674,0.06753215,0.0,1.6293e-05,0.000389324,0.006177664,0.056885539,0.295124703,1.294704607,0.203220663,0.030060924,1.5348e-05,0.000123925,0.000981732,0.020818984,0.041237208,0.110722344,2.0,0.151014054,0.055970262,./feature_computations/MD5-32-3_features_0.csv,1.28,0.03,0.0,0.0,0.007067627,0.0,0.00152439
356,0.0,-0.0,2.48,4.0,4.0,4.0,0.21567526,1.0,0.913036415,0.0,0.500000153,0.974812306,0.998710845,0.999960947,0.99999844,2.246208026,0.5,0.057104153,-0.0,7.19e-07,3.0132e-05,0.001223135,0.023249848,0.241066699,2.53,0.578315233,0.413683567,./feature_computations/9vliw_m_9stages_iq3_C1_bug3_features_orig.csv,167.9,597.2,0.0,0.0,0.0,0.0,0.0
357,0.0,-0.0,2.34,0.0,0.0,0.0,0.372201791,1.0,0.746104785,0.0,0.3,0.524672263,0.868564967,0.985390073,0.999368433,1.075339299,1.0,0.170915816,-0.0,5.4992e-05,0.005761403,0.089583828,0.33324253,0.5,2.31,0.458409697,0.456061891,./feature_computations/9vliw_m_9stages_iq3_C1_bug3_features_0.csv,259.23,1078.8,3.3097e-05,3.3097e-05,0.000616428,3.3097e-05,0.000370271
358,0.054177636,0.755457962,2.01,11.0,9.632102273,9.0,1.869885475,0.732033065,0.069421889,0.0,2.1679e-05,0.000557532,0.007137729,0.061161837,0.284983623,1.322162652,0.181952919,0.02721466,2.5167e-05,0.000183466,0.001029225,0.018192028,0.040231377,0.110434637,2.0,0.168573221,0.059605222,./feature_computations/MD5-28-2_features_orig.csv,0.95,0.02,0.0,0.0,0.006128703,0.0,0.0
359,0.054717674,0.771346202,2.01,11.0,9.663536776,9.0,1.907083763,0.732095782,0.067435742,0.0,1.9e-05,0.000430389,0.006300517,0.056851152,0.25653376,1.289044033,0.189410191,0.029861786,2.3718e-05,0.000192234,0.001135451,0.020764945,0.041261939,0.110765098,2.0,0.182000006,0.058166093,./feature_computations/MD5-28-2_features_0.csv,1.0,0.05,0.0,0.0,0.008578027,0.0,0.001814583
360,0.056438123,0.404118265,2.03,7.0,6.139534884,6.0,0.313970718,1.0,0.63370325,4.5747e-05,0.408222458,0.590630021,0.627022352,0.68689731,0.9149592,0.667652804,1.0,0.059094326,-0.0,0.002237248,0.019008842,0.069340452,0.094116699,0.100025044,2.0,0.09012168,0.026008317,./feature_computations/q_query_3_L90_coli.sat_features_orig.csv,3.44,0.07,2.4124e-05,0.000530734,0.000530734,2.4124e-05,0.000530734
361,0.072381986,0.654391255,2.04,7.0,6.638297872,6.0,0.307254851,1.0,0.636796439,6e-09,0.407459718,0.597999949,0.627680081,0.701123088,0.914822363,0.663970784,1.0,0.05921596,-0.0,0.002311138,0.019227511,0.069075116,0.091196759,0.100031492,2.01,0.112355466,0.026023076,./feature_computations/q_query_3_L90_coli.sat_features_0.csv,3.55,1.63,0.0,0.0,9.7005e-05,0.0,9.7005e-05
362,0.05476463,0.766572552,2.01,11.0,9.632331903,9.0,1.872080833,0.732035309,0.069354416,0.0,2.18e-05,0.000549096,0.006960351,0.06101474,0.283562262,1.322678225,0.181583869,0.027230999,2.5167e-05,0.000183819,0.001029225,0.018134924,0.040320392,0.110436048,2.0,0.165760882,0.062922384,./feature_computations/MD5-28-1_features_orig.csv,0.93,0.03,0.0,0.0,0.010723404,0.0,0.0
363,0.052773878,0.746423489,2.01,11.0,9.72519084,9.0,1.912354258,0.728549576,0.067168215,0.0,1.9068e-05,0.000428011,0.006278206,0.056704436,0.256775905,1.28679497,0.219645009,0.030120447,2.3534e-05,0.000195618,0.001138705,0.020778626,0.041277123,0.110794641,2.0,0.180800212,0.058460163,./feature_computations/MD5-28-1_features_0.csv,0.99,0.05,0.0,0.0,0.018256579,0.0,0.003947368
364,0.012123414,0.254092516,2.03,22.0,21.070175439,21.0,0.582529927,1.0,0.573722119,1e-09,0.050916271,0.251128058,0.747187984,0.863045771,0.901007015,1.068934962,0.091232821,0.019573922,-0.0,3.118e-06,0.00196519,0.006828624,0.037311509,0.04985684,2.0,0.62399951,0.195913233,./feature_computations/UCG-15-10p1_features_orig.csv,3.57,1.18,0.003404845,0.417166662,0.591145452,0.013619379,0.591145452
365,0.087152086,1.575808558,2.05,21.0,19.2,15.0,0.646116561,0.96904209,0.511246085,3e-09,0.042657797,0.158161472,0.631586137,0.823173796,0.873700648,1.177662303,0.109401152,0.018970908,1.92e-07,3.216e-06,0.001697935,0.005159499,0.036268718,0.052697807,2.04,0.711960175,0.223874563,./feature_computations/UCG-15-10p1_features_0.csv,4.42,15.16,0.0,0.011505227,0.147863106,0.002610839,0.018168711
366,0.080299285,1.053548127,2.01,10.0,8.991452991,8.0,0.399373024,1.0,0.444858098,7.543e-06,0.191586581,0.31313156,0.484069504,0.587250171,0.621282676,0.950893934,1.0,0.052158867,-0.0,0.001514852,0.016097536,0.041231412,0.078055358,0.112003998,2.01,0.137269025,0.047351955,./feature_computations/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin_features_orig.csv,2.76,0.02,0.0,0.000124821,0.000124821,0.0,0.000124821
367,0.130376152,2.404113807,2.02,29.0,22.93258427,17.0,0.503990227,1.0,0.40380495,5e-09,0.124174125,0.249927658,0.40400282,0.558925327,0.673102178,0.903060098,1.0,0.056702756,-0.0,0.000665179,0.011693033,0.045123438,0.092269222,0.124650382,2.0,0.141969664,0.041722168,./feature_computations/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin_features_0.csv,2.69,1.31,0.0,0.000124977,0.004561645,0.0,0.002249578
368,0.030847975,0.783767869,2.07,18.0,17.172413793,16.0,0.513747208,1.0,0.621182798,5e-09,0.132152961,0.305615544,0.780180348,0.886052096,0.931357063,0.98288542,0.081201847,0.019251514,-0.0,7.16e-07,0.002198258,0.009390301,0.035261974,0.047175297,2.01,0.493881964,0.129622715,./feature_computations/UR-20-5p0_features_orig.csv,3.97,1.26,0.002110333,0.090967774,0.428703842,0.010559942,0.428703842
369,0.068922813,1.488679873,2.01,20.0,18.68,16.0,0.642097609,0.9696725,0.508874781,5.4e-08,0.046167904,0.171741624,0.635644569,0.816151113,0.87153361,0.98725911,0.260227501,0.020768611,1.17e-07,3.486e-06,0.002268799,0.018219362,0.032296311,0.046080079,2.02,0.479780457,0.103842123,./feature_computations/UR-20-5p0_features_0.csv,3.96,17.02,0.000165382,0.001083253,0.065846922,0.000264612,0.008814871
370,0.023026954,0.123816244,2.01,8.0,7.02690583,7.0,0.60004698,0.83558255,0.213053401,2.783e-06,0.051621298,0.108812364,0.212731806,0.290060241,0.357895012,1.108982193,0.221088229,0.016113396,1.247e-05,5.5458e-05,0.006703611,0.012429607,0.017983808,0.039175687,2.0,0.222781153,0.08807617,./feature_computations/006-23-96_features_orig.csv,2.27,0.01,0.001416029,0.012177853,0.018691589,0.005097706,0.018691589
371,0.059730381,0.589553019,2.01,8.0,7.070135747,6.0,0.603202455,0.844139581,0.213477761,2.108e-06,0.051578638,0.108525776,0.212721889,0.290372729,0.359094373,1.105581656,0.219588902,0.016139775,1.5388e-05,5.5587e-05,0.006707539,0.012481229,0.018050256,0.039156178,2.0,0.232282198,0.089277781,./feature_computations/006-23-96_features_0.csv,2.4,0.12,0.0,0.001983565,0.030036838,0.000566733,0.003683763
372,0.0,-0.0,2.03,10.0,10.0,10.0,0.801001973,0.83048589,0.160258068,7.804e-06,0.029611148,0.066787929,0.116923749,0.237415272,0.347437334,0.419607943,0.448415915,0.198681545,0.015001653,0.105376073,0.130752417,0.180962257,0.271138842,0.310922433,2.02,0.137588233,0.06792816,./feature_computations/006-80-4_features_orig.csv,3.06,0.03,0.0,0.000314936,0.002047083,7.8734e-05,0.001102275
373,0.090700506,1.249752554,2.01,11.0,9.506493506,8.0,0.717356017,0.781224876,0.16230849,4.08e-06,0.031242404,0.073530601,0.13602231,0.238385637,0.327955358,0.465778624,0.461185556,0.228394186,0.001590878,0.076356674,0.143175376,0.23879694,0.318269683,0.360615379,2.02,0.148209499,0.073544396,./feature_computations/006-80-4_features_0.csv,3.23,0.12,0.0,0.0,0.000393639,0.0,0.0
374,0.056058804,0.792274248,2.01,11.0,9.646731572,9.0,1.864659094,0.732034427,0.069969209,0.0,2.1794e-05,0.000585952,0.007315794,0.062642833,0.303874366,1.321193172,0.180793017,0.02723861,2.5167e-05,0.000183819,0.001057778,0.018204689,0.040231376,0.110436048,2.0,0.172200232,0.061865302,./feature_computations/MD5-28-3_features_orig.csv,0.95,0.02,0.0,0.0,0.010721579,0.0,0.000340368
375,0.054108252,0.761487932,2.01,11.0,9.671361502,9.0,1.903224134,0.732831184,0.067808946,0.0,1.9e-05,0.000446556,0.006474352,0.057915316,0.260961026,1.286834362,0.188555418,0.029956578,2.3707e-05,0.000195255,0.001139936,0.020764338,0.041255702,0.110779007,2.0,0.175504984,0.059261432,./feature_computations/MD5-28-3_features_0.csv,0.99,0.06,0.0,0.0,0.007248764,0.0,0.000988468
376,0.0,-0.0,2.01,3.0,3.0,3.0,0.121670668,0.993761391,0.868442802,0.663070269,0.740654663,0.767087686,0.905052766,0.977179192,0.985947357,0.294121574,0.5,0.258517772,0.077284533,0.154206931,0.216851867,0.263660174,0.293372891,0.345350786,2.02,0.811771181,0.555453333,./feature_computations/complete-500-0.1-8-9876543215008_features_orig.csv,5.59,0.49,0.103,0.988,0.988,0.27,0.988
